23dpg_c → 2pg_c_summed_flux,f6p_c → fdp_c_summed_flux,ac_c → accoa_c_summed_flux,13dpg_c → 3pg_c_summed_flux,glc_D_r → g6p_r_summed_flux,etoh_c → acald_c_summed_flux,acald_c → ac_c_summed_flux,23dpg_c → 3pg_c_summed_flux,13dpg_c → 23dpg_c_summed_flux,2pg_c → pep_c_summed_flux,fdp_c → dhap_c + g3p_c_summed_flux,fdp_c → f6p_c_summed_flux,glyc3p_c → dhap_c_summed_flux,g6p_r → glc_D_r_summed_flux,g3p_c → 13dpg_c_summed_flux,glc_D_c → g6p_c_summed_flux,bglc_D_c → bg6p_c_summed_flux,bg6p_c → g6p_c_summed_flux,bg6p_c → f6p_c_summed_flux,lac_L_c → pyr_c_summed_flux,pyr_m → accoa_m_summed_flux,oaa_c → pep_c_summed_flux,oaa_m → pep_m_summed_flux,g6p_c → f6p_c_summed_flux,3pg_c → 13dpg_c_summed_flux,2pg_c → 3pg_c_summed_flux,g1p_c → g6p_c_summed_flux,pep_c → pyr_c_summed_flux,glyc3p_x → dhap_x_summed_flux,dhap_c → g3p_c_summed_flux,glc_D_c → bglc_D_c_summed_flux,gdpglc_c → g1p_c_summed_flux,dhap_c → glyc3p_c_summed_flux,accoa_c → ac_c_summed_flux
0.009802055419068978,39.000558436788516,20.627526069331058,0.00030174158770644824,56.0646108996106,0.0,21.29629925462538,0.0010410312457212103,0.01084308666479021,313.211930924477,39.00055843678859,0,499.1050238266935,0.017380436587269555,313.2455405433434,9.853463229694016,0.40772436213435237,829.933644818682,-829.5259204565521,-288.56874843584194,6.36192529894815,0,396.4167320535571,806.0864088107816,-313.2343957150911,-312.7268591432302,-66.67594152861011,709.6239829646959,-329.7955357853776,145.18825662186907,0.40772436213435276,0,169.32422386751992,0
0.009801786398896745,38.83581014027351,20.627295281182022,0.0003015791111138146,55.994255395808025,0.0,21.26556484333455,0.0010404732268168382,0.010842259625713608,312.84238678403847,38.835810140273594,0,496.171891384308,0.015944678654114853,312.8760045028999,9.862734355940013,0.42667381691033207,827.826165800854,-827.3994919839483,-284.616201255847,6.390753797831467,0,398.21422550547817,803.8978435098275,-312.864860664163,-312.3572811679266,-66.64850153435049,711.0519328137487,-327.191053276265,145.02120428526905,0.4266738169103326,0,168.99556506239105,0
0.009802284015707211,37.41378189966838,20.627752268428633,0.00030192631397619877,55.37578606451924,0.0,21.25735487391293,0.0010416656410473975,0.010843949656754627,309.65221459353097,37.413781899668464,0,493.3595109438123,0.015985986517770303,309.68595320759766,9.923706477758417,0.4000549877448956,818.5187398553708,-818.1186848676294,-278.96141651012977,6.396655323354174,0,401.27375271930435,795.6759658258253,-309.6748073316271,-309.23550134408237,-66.02862833868129,710.9212867188884,-331.4780079012897,143.63250071150333,0.4000549877448961,0,161.89624908187827,0
0.013371403792492277,37.50206079857491,20.627271587077168,0.00030156540600674364,55.33022698986532,0.0,21.25658666751817,0.0010404261317260742,0.014411829924218383,309.34708833182015,37.502060798574995,0,490.1770196978054,0.012174819313199029,309.3150680906996,9.885721572402915,0.5741337770414645,818.3823876062635,-817.8082538292264,-282.3375590741943,6.439601579448908,0,400.01904524769833,795.2844313052386,-309.300354695369,-308.92685936675446,-66.04540847786943,709.361454169006,-333.2397339127389,143.39437172345959,0.574133777041465,0,157.0178149608705,0
0.013371661442337285,37.59019746584975,20.62767480026483,0.00026690129065466743,55.26775211425684,0.0,21.25553107691247,0.0010410190046155575,0.014412680446952883,308.9423484288118,37.59019746584984,0,487.7292511526316,0.01749707197295528,308.87653772301053,10.095348018676015,0.5753504424465232,816.7159021685288,-816.140551726086,-280.029423305074,6.440393076847706,0,400.8212268391924,793.4486104307266,-308.8618581412722,-308.522077918514,-66.27372959541209,709.7588950894506,-330.4490684909575,143.15854404627788,0.575350442446523,0,157.35818294320254,0
0.01337684311664387,37.65158050404799,20.631047626801504,0.0003302117645769781,55.27092723355702,0.0,21.26623635592404,0.0010520234216062293,0.014428866538250137,308.66968234412855,37.65158050404804,0,491.1008666795769,0.018732914992269634,308.6038221051348,10.146664135247654,0.5773356677556032,824.0085328565814,-823.4311971888286,-286.34071813371145,6.454313248331534,0,401.76011216345995,800.7261022063992,-308.5890630268312,-308.2492621584921,-66.2797337749337,710.4251038051134,-333.01832293673306,143.00961286730774,0.5773356677556039,0,158.1607207960711,0
1.8453856723675398e-05,7.85013931583725,0.015746441827351285,1.1268370720141001e-05,8.286561496076876,0.0,8.863292814684936,3.870543875929803e-05,5.715929548297422e-05,41.30009282729543,7.850139315837249,0,914.6496699407254,0.0008880542251202288,41.31887468499394,29.284166597262217,0.004555675512650168,897.248443323856,-897.2438876483432,-782.8818242359736,0.07225169303841912,0,30.700897034174723,897.303031293434,-41.31880625732819,-35.80071024507507,-37.41615017218021,72.00096576658208,-907.6539103429895,16.119410969889227,0.0045556755126499576,0,6.999903858348896,0
1.8448972792373866e-05,7.84993124780231,0.015742275398154155,1.1265388473703221e-05,8.285945330879656,0.0,8.863046574780393,3.869519511718429e-05,5.714416790955898e-05,41.297049596657075,7.849931247802312,0,914.6565677497389,0.0008877149923990431,41.31567522301009,29.283898781347673,0.004587801597086842,897.2569147906822,-897.2523269890851,-782.8984310923545,0.07218733691073943,0,30.697998819645104,897.3112578823515,-41.31560681345437,-35.80090879370645,-37.415203152598835,71.99502401486997,-907.6496697868317,16.118189071789406,0.0045878015970866335,0,7.011294803814584,0
1.845065042126737e-05,7.849618070714007,0.015743706565311565,1.1266412874433427e-05,8.286550692933593,0.0,8.863040729532068,3.869871380508631e-05,5.714936422635446e-05,41.300833650463915,7.849618070714009,0,914.6614133077201,0.0008878428697096265,41.31945303016414,29.283307830180068,0.004653475751455743,897.2733397367708,-897.2686862610192,-782.903656884474,0.0721787799390999,0,30.70712183318242,897.3261284482691,-41.31938461438813,-35.80469267860223,-37.41546403690976,72.00793117192697,-907.6508292248163,16.12015116397809,0.004653475751455531,0,7.0149804772592645,0
1.8466250619380144e-05,7.8500068896096415,0.015772738632042364,1.133910297392678e-05,8.28514813353566,0.0,8.863086847284464,3.873143393084261e-05,5.7197684550223515e-05,41.29247339627659,7.850006889609647,0,914.6379905199008,0.000888985561144054,41.31109364616168,29.28502850879896,0.004703145756190509,897.2664720830451,-897.2617689372884,-782.9011614220618,0.07220854162481645,0,30.698173214682253,897.3203969527478,-41.31102510937575,-35.79633243707581,-37.41564643566745,71.99048854332472,-907.6105586975807,16.116179589814433,0.004703145756190292,0,7.031828744151755,0
0.0022680073435884466,7.853312513991561,0.01574074664728638,1.131620374734685e-05,8.28718624389755,0.0,8.865951890877005,3.8652777987027775e-05,0.00230666012157548,41.30173179179178,7.853312513991568,0,914.5821780765393,0.0008847980639373472,41.320342472265565,29.286747594431365,0.00402742465105945,897.1518808584617,-897.1478534338107,-782.8321017573942,0.07647971027079276,0,30.783762059830348,897.2015864362056,-41.318024495941486,-35.80333960783029,-37.423421656229806,72.08538212414445,-907.5013683534261,16.1196202171655,0.004027424651059238,0,7.085205127335038,0
0.002268019735254626,7.798741091874659,0.01574374893000912,1.1318358094274152e-05,8.319472248728346,0.0,8.86600143315113,3.8660177931286e-05,0.002306679913185918,41.31650365427197,7.7987410918746605,0,914.0917400822559,0.0008569354946287799,41.33518449976111,29.260376377654314,0.006187418174372592,898.3056271239233,-898.2994397057491,-783.8349656539013,0.07548273011229498,0,30.0345305807321,898.2670439781407,-41.332866501490955,-36.72412641906684,-37.52114682642808,71.35092673776165,-907.335067921643,16.12701732865352,0.006187418174372381,0,6.761067681167904,0
0.0022680076778109136,7.755074720615194,0.015733587286326924,1.1311084507488346e-05,8.303449205382774,0.0,8.865895528206185,3.8635194092080006e-05,0.0023066428719030014,41.22164856267341,7.7550747206151955,0,914.0094223242215,0.0008596941264595768,41.24040708769314,29.261247847829157,0.006889406805841537,898.4506788949064,-898.443789488101,-783.8143606762687,0.07499216313126594,0,30.094647417494542,898.4151749758452,-41.23808913373852,-36.62927473398932,-37.50701557861121,71.31594105324511,-907.2429134902227,16.079931005932945,0.006889406805841322,0,6.770856951206734,0
0.0022675595216022516,7.637723285953572,0.01573964248968469,1.1315418697858288e-05,8.297636251965669,0.0,8.76136147851116,3.86500815039128e-05,0.0023062096031061735,41.23067097186106,7.637723285953574,0,914.730873183422,0.0008599859603418458,41.249591837815046,29.25651365430186,0.028704214520239472,898.6803156941636,-898.6516114796437,-784.5797831106612,0.07503756816425664,0,30.472526883718093,898.5473472858005,-41.24727431279567,-36.638305969846,-37.51873825365157,71.7028568003818,-907.5033661307576,16.10839583441584,0.028704214520239277,0,7.2316983724832795,0
0.0022675647046651957,7.643283341943917,0.015744030216890133,1.1318559346263515e-05,8.294467184855387,0.0,8.761061124413,3.8660869231253814e-05,0.002306225573896458,41.221943423969606,7.643283341943917,0,914.752077595202,0.0013975810437099406,41.24086286401314,29.2533205856172,0.02809193111754913,898.7605039079635,-898.7324119768452,-784.7079124540427,0.07498798766795572,0,30.52822532271989,898.6360675932991,-41.23854531988226,-36.62957775721862,-37.51356715877682,71.74982768115628,-907.5803806718957,16.104067033656634,0.028091931117548943,0,7.176336770029693,0
0.0022675305618759817,7.646148447764125,0.01547585319895583,1.1298092887963493e-05,8.293897071532617,0.0,8.760747812494873,3.859056958856749e-05,0.002306121131464557,41.22087457169198,7.646148447764114,0,914.7567814430545,0.001395154447450005,41.23979423089702,29.254337798516538,0.02821031245801785,898.7667985117148,-898.7385881992565,-784.7303327004922,0.07386177753637366,0,30.5124234329319,898.6421910412614,-41.2374768116748,-36.628511707790665,-37.51396361206464,71.73300515693037,-907.5858043329519,16.103586453454046,0.02821031245801768,0,7.17506305969107,0
0.002267470416635116,7.6442436237842655,0.015425645479612974,1.1262155159640512e-05,8.293654543387108,0.0,8.760551858473894,0.0011427437880490389,0.003410214204684163,41.22344243263046,7.644243623784253,0,914.7443312946328,0.00046098877519888134,41.242362448560016,29.252779704578483,0.029248707844204656,898.7592266497671,-898.7299779419236,-784.7185068932449,0.0739962656752884,0,30.47655949693264,898.6331364923384,-41.238940972201505,-36.63108505967329,-37.514256125132206,71.6996879759701,-907.5958156413411,16.10409575305179,0.029248707844204497,0,7.15259961032962,0
0.0022674416449226876,7.641638136870528,0.015487527019428331,1.12450424597285e-05,8.290565479947531,0.0,8.760148305522145,0.0011426849493577581,0.0034101265942804537,41.20735543369426,7.6416381368705135,0,914.7663775504931,0.0004759959056747707,41.2258039505175,29.25343468295083,0.029469858782312373,898.7574901435912,-898.7280202848094,-784.766224169292,0.07428708456425512,0,30.493825325138506,898.6374054541363,-41.22238257888274,-36.615001488565355,-37.51051820915942,71.70085173958749,-907.627386472427,16.09702617162069,0.029469858782312217,0,7.143505012222337,0
0.0022674441519795197,7.651479090915091,0.015564323189821296,1.1245475671173067e-05,8.29100796031233,0.0,8.760183705928505,0.0011426901089478208,0.003410134260927347,41.21251825123397,7.6514790909150765,0,914.7702277717788,0.00047453105137557045,41.23101341575443,29.253633880788367,0.02951469789509196,898.8617988832028,-898.832284185308,-784.8229925517481,0.07486480544770516,0,30.481637804531786,898.7417582295769,-41.227592036019885,-36.620163728662966,-37.511144343221765,71.69382707242437,-907.651526395037,16.10091188924777,0.02951469789509181,0,7.123278699153102,0
0.0022674249458784,7.705235906165797,0.0157317010785603,1.1242935945659195e-05,4.642778579448743,0.0,6.35271941150877,0.0011426740430454504,0.0034100989889238576,23.601188108807605,7.705235906165786,0,944.983429417703,0.000605942891898127,23.620601025012093,30.941441222096433,0.029577523908361637,880.184164126969,-880.1545866030615,-807.45188968807,0.08411516456457378,0,43.36715159926679,879.1822198007668,-23.617179683089557,-19.009176817654936,-35.561432872801646,66.96771705276139,-900.5779940350669,9.451698429273808,0.029577523908361478,0,44.41026893787147,0
0.0022674469629155934,7.707864406053811,0.01983111626802463,1.0766899891017838e-05,4.657054666035211,0.0,6.35314869453635,0.0011427189045457758,0.0034101658674613746,23.654550408759405,7.707864406053805,0,944.9316870402807,0.0006074860435167861,23.703822061447227,30.940845889219297,0.02715668430317529,880.1838889868195,-880.1567323025176,-807.3801607074536,0.08780095422461281,0,43.40345128892109,879.181196165847,-23.70040112868243,-19.062534722231856,-35.57294331369866,67.05737892360416,-900.5596044208296,9.488301739020072,0.02715668430317514,0,44.37693372533136,0
0.0022674318562659187,7.706124340280063,0.01981877884044707,0.007962787464298914,4.644204538310153,0.0,6.350617034285452,0.0011426884142787253,0.0034101202705446496,23.57667184215677,7.706124340280061,0,944.8894677692706,0.0006063686119152144,23.625941335863672,30.93831549269115,0.027503549030642005,880.0793622076426,-880.0518586586137,-807.4422816551344,0.08607829385958436,0,43.449742054676804,879.0685304024813,-23.61456842813209,-18.977992415441182,-35.55994954323307,67.02579115190628,-900.5398832956841,9.44900012860978,0.027503549030641852,0,44.3544971159395,0
0.0022674244338647407,7.713700224381405,0.0182836253572465,0.00796278281421717,4.641526679134471,0.0,6.352106254377347,0.0011426735328417727,0.0034100979667065208,23.575259826427555,7.7137002243814035,0,944.8645462714355,0.0006058884705634754,23.60964469182727,30.93814887661091,0.027068691864667423,880.0419022501756,-880.0148335583124,-807.442549239023,0.08853887657145447,0,43.426518251178,879.0294993147115,-23.5982718110496,-18.976580208237905,-35.555979760187135,67.00115537944627,-900.551980991758,9.440698812688225,0.027068691864667295,0,44.317609046051736,0
0.0022674045464102064,7.717523553295893,0.018267510414409716,0.007962770448237906,4.643060763522477,0.0,6.350538796385592,0.0011426336112022857,0.003410038157612501,23.584581639247176,7.717523553295889,0,944.8635945961898,4.570950943345091e-05,23.61896040292379,30.93721648461835,0.02708081540128333,880.0049829316197,-879.97790211622,-807.4619545986374,0.08859912524835765,0,43.42533776507416,878.9919758438891,-23.607587594321203,-18.989745854832528,-35.5575029396805,67.00949457426084,-900.5551438498824,9.447859539497665,0.027080815401283202,0,44.3133770155432,0
0.0022673339515315617,7.747428015171597,0.018210444920857723,0.007968078187032088,4.652511819474902,0.0,6.350457296103476,0.0011424922278663134,0.003409826179397883,23.632571004493798,7.747428015171589,0,945.0537084237508,1.0002578327659657e-05,23.666933107297496,30.915447584123328,0.027416996735347626,880.7390059437553,-880.7115889470216,-808.0418243502685,0.08821525535303415,0,43.44617832062782,879.6998395851804,-23.65555520293377,-19.037747815098193,-35.54759741565012,67.07832463004657,-901.030789499828,9.467835961316622,0.027416996735347494,0,44.02769295937725,0
0.002267326713352745,7.7480261821320475,0.018272760714137515,0.007968073500163897,4.657094311395251,0.0,6.3504071828684605,7.079981508843554e-06,0.002274406694861597,23.649363331166,7.748026182132038,0,945.0519747185426,0.0020105284282242995,23.683852539355257,30.91468123849505,0.0277485553567245,880.7582103308542,-880.7304617754982,-808.0539351256162,0.08805958196617483,0,43.4367847054477,879.7189166099758,-23.673610059162375,-19.054540771003794,-35.54916538241013,67.08572335530587,-901.0594359980377,9.475812134228155,0.027748555356724366,0,43.99731252461055,0
0.002267331820953681,7.776642219887924,0.01827767932096523,0.007968076253123737,4.648840088065492,0.0,6.363445233997991,7.090539862327285e-06,0.0022744223608160154,23.67676721597479,7.776642219887911,0,945.0804751264998,0.0009211331112652317,23.71125962213773,30.913580743465992,0.02780037580386277,880.7739434499302,-880.7461430741272,-807.9984927600622,0.09671292774547603,0,43.38880351319401,879.7845791725514,-23.701017123526405,-19.081946628151332,-35.497518149120616,67.06514603781491,-901.1330448438842,9.489009866406894,0.02780037580386264,0,43.95220425574396,0
0.0022673866118357124,7.789198046178933,0.018321687866988134,0.00796811195279524,4.64802973762633,0.0,6.363426702414142,7.1995239482875434e-06,0.002274586135784007,23.661965247879834,7.789198046178922,0,945.0721083674595,0.0009849267769001097,23.69645934102914,30.912072464472843,0.02871007253247898,880.7345624608886,-880.7058523883564,-808.0290005813678,0.09759664941951407,0,43.40407619570591,879.7343170891758,-23.686216642943087,-19.067136129724922,-35.49784211082274,67.0656168855248,-901.1505615647211,9.4814194397341,0.028710072532478856,0,43.926348420387974,0
0.010608008181010053,7.742441276638022,0.01791848191041186,0.007968073111277082,4.6240790933289,0.0,6.3513246234048815,0.0004198256037882581,0.011027833784798314,23.535755496200863,7.742441276638007,0,945.0681039571551,0.0004957497319058985,23.57025379874983,30.91903603442103,0.028523174202609074,880.6965871488928,-880.6680639746897,-808.1654466762777,0.0997098293867227,0,43.492025554307844,879.6880124481143,-23.55125789185611,-18.932597753231484,-35.48647119385461,67.02735660308316,-901.0939644087424,9.4207954421838,0.028523174202608928,0,43.97929307825119,0
0.010465785805882252,7.764003796711173,0.017234872508418642,0.007968097541005647,4.6310835525054985,0.0,6.352063229183362,0.0004198975419837814,0.010885683347866043,23.578746739165922,7.764003796711163,0,945.1115894020911,0.0004982409806762536,23.613245779097838,30.921234468433486,0.027862900551611842,880.6934312450342,-880.665568344482,-808.2090636170261,0.11127691976666763,0,43.51970291356412,879.6902534768543,-23.59439199821158,-18.975725405227024,-35.49448625452348,67.09802513656764,-901.1411450266814,9.44245625160925,0.027862900551611683,0,43.97559906000357,0
0.010465758742820458,7.768954505054664,0.017213863228685396,0.007968079455486284,4.632106547968475,0.0,6.353880861240191,0.0004198454498925872,0.010885604192713057,23.581734617629195,7.768954505054653,0,945.1234654285446,0.0004964413907299229,23.616234420408773,30.922103401525902,0.0279090929045571,880.691921541245,-880.6640124483404,-808.2526600990458,0.1066550582059258,0,43.50977907828609,879.6844704577629,-23.597380736762588,-18.978718937571713,-35.50017913361181,67.09108922952754,-901.1528934038045,9.442338640838466,0.02790909290455695,0,43.97665422722292,0
0.010465749324604597,7.767168478604614,0.017993123501083803,0.007968073093724506,4.629084385952233,0.0,6.354719730676306,0.00041982869466515815,0.010885578019269766,23.576671484910435,7.767168478604604,0,945.1399242564521,0.0004142661858775136,23.603984273667038,30.920398020137824,0.02789836622275021,880.7738598321041,-880.7459614658815,-808.1879055924155,0.10735489726758837,0,43.537048585622344,879.7718084328959,-23.58513062255594,-18.973655781617953,-35.49502310921766,67.1132956201566,-901.1531591525878,9.43498745534794,0.027898366222750083,0,43.99284703746689,0
0.010465776855028917,7.764668245101872,0.01164473827591771,0.007968091507999165,4.637567808870385,0.0,6.363153171874947,0.004506503667629065,0.01497228052265799,23.60092398531208,7.764668245101865,0,944.885948878314,0.0006066131282608956,23.624641679739284,30.92313302532751,0.027865594621437347,880.5333820715405,-880.5055164769193,-807.7849531207602,0.1115782582665671,0,43.573404759988854,879.5108273442033,-23.601701307710094,-18.99790326611508,-35.50619453740427,67.17391634022312,-901.1150723257681,9.428919626107646,0.02786559462143723,0,43.79395717148951,0
0.010465741824580094,7.646961703464662,0.01188689436964571,0.007968067774505188,4.611301573784912,0.0,6.363470530234296,0.004506441756697573,0.01497218358127768,23.43583054691794,7.646961703464653,0,946.2406557662108,0.00024367052103672215,23.45954585718937,30.947909784672973,0.02537799118012115,881.5487696473441,-881.5233916561646,-809.8969956900867,0.04873770152637712,0,43.056184853307954,880.5230489104163,-23.43660560583492,-18.83281323454618,-35.51216594299305,66.49159909830456,-901.3935208988395,9.347388877630493,0.025377991180121014,0,44.86973266611594,0
0.010465741142493507,7.645145019496692,0.01189048456111862,0.007968067261674878,4.596838379496858,0.0,6.358340505848772,0.004506441359761076,0.014972182502254593,23.35056271113433,7.645145019496691,0,946.2680570095947,3.702867286273136e-05,23.38805488211335,30.94943350972791,0.02606717593820426,881.5761526382057,-881.550085462268,-809.9465809115266,0.0492350601936415,0,43.02837093539339,880.5444846339948,-23.365114632350636,-18.74402804195229,-35.49688534333804,66.3785173447585,-901.4598867911003,9.318870235291556,0.026067175938204137,0,44.817978638237754,0
0.010465942821772444,6.7805674215681995,0.17201918106299202,0.007968198637376944,4.229600588470111,0.0,3.2315349073577644,0.004506881731352487,0.014972824553124937,22.71610593670914,6.780567421568203,0,956.013585200228,0.0008160092734413905,22.74726021122615,30.97240336682898,0.02608508667383893,899.0548866361173,-899.0288015494431,-824.5490723265584,0.12345261175879929,0,49.76887279811438,897.0691932856738,-22.724319188037704,-18.109685407348525,-35.252308717549475,72.48456199636712,-910.2426950702799,9.929950921581684,0.026085086673838843,0,45.78072969924772,0
0.03434497695086042,6.7807077687236195,0.12821931727559693,0.00796818773706096,4.10707523764498,0.0,3.188641183885675,0.004506852980597108,0.03885182993145757,22.104663789027768,6.780707768723619,0,956.0522164638882,0.0009120336263198526,22.135783926516183,31.002482256632742,0.012538415966945802,900.6771178999285,-900.664579483961,-824.7692096160049,0.12392498932317744,0,50.01845542313466,898.7157202172447,-22.088963908850012,-17.47434431791354,-35.1194221339221,72.12295071766846,-909.8697700667317,9.626039983004267,0.01253841596694571,0,46.192285510553695,0
0.03434509196630229,6.78955582706404,0.12829678788735122,0.007968262548510968,4.11052940527695,0.0,3.190439998384814,0.004507048554988317,0.03885214052129065,22.13140972924134,6.789555827064039,0,956.032914152536,0.00023162243826640975,22.1625263074817,31.004480276688163,0.01421676432694887,900.8943470892453,-900.8801303249181,-824.6629917252865,0.12263640306884395,0,49.95300832094048,898.9357155885442,-22.115705904414295,-17.501065096597053,-35.12439892324727,72.08431898550971,-909.8786423303897,9.640940632352212,0.01421676432694877,0,46.16411403573205,0
0.03434495854189372,6.793227324343052,0.12899990635143557,0.007968177925039607,4.108974601811475,0.0,3.1888180827225368,0.004506829785469014,0.03885178832736274,22.117637259686035,6.793227324343047,0,956.0586465015431,0.0017984534551906328,22.148754249289823,31.002757251868,0.015524084233503233,901.0012357337351,-900.9857116495015,-824.8070307295611,0.12069558174724176,0,50.08948547604541,899.0608286588023,-22.10193428304029,-17.539483015395362,-35.11945971229643,72.20702299285888,-909.7571625106704,9.637216600794535,0.015524084233503143,0,46.31135674444308,0
0.03434502926264325,6.800746127098944,0.12904498615114499,0.007968536096095174,4.117015876234588,0.0,3.1832099044597824,0.004506944120860533,0.03885197338350378,22.168022655743243,6.800746127098943,0,956.1559425846965,0.0018019879461313763,22.19914749893212,31.00735215253359,0.015502242502459698,900.5721700940719,-900.5566678515694,-824.780443230221,0.12030332874380917,0,50.12255661072541,898.6231865592068,-22.152326989454544,-17.589861116670797,-35.13259670386442,72.29047947493963,-909.8382857348595,9.664761406286175,0.01550224250245962,0,46.32743490720776,0
0.034345082214647736,6.788890097036458,0.1290752861390602,0.007968567184616004,4.112203302567974,0.0,3.1817635745203523,0.004507021583707588,0.03885210379835537,22.14236345327788,6.788890097036461,0,956.1279516056163,0.0015354520930206184,22.173488812146957,31.011350074971762,0.013959452751641892,900.708197488263,-900.6942380355107,-824.746816339769,0.12059670550097659,0,50.1202432746403,898.7624718984451,-22.126668141165762,-17.564192286077084,-35.125514578527564,72.26164058591691,-909.7431652932934,9.65347263161415,0.013959452751641814,0,46.39457450297445,0
0.034345257826802776,6.789443937316791,0.12784526560090703,0.007968668893297818,4.116479732643422,0.0,3.182505492028582,0.0045072732548437165,0.03885253108164658,22.155320850185603,6.789443937316789,0,956.0651302051028,0.0018058164284600125,22.186452265217667,31.002822865472233,0.013962266689389751,900.6720451487847,-900.6580828820951,-824.7650390191444,0.12081360833153186,0,50.09378461088048,898.7273305017519,-22.139631065244583,-17.577118063878707,-35.122754442131104,72.24854225213458,-909.7006808704308,9.659126887211333,0.013962266689389678,0,46.37424144790415,0
0.034345146806865574,6.770069486636393,0.12839830920376435,0.00796860146548295,4.102888466654923,0.0,3.179755692891796,0.006223846445666526,0.040568993252532236,22.084556464620846,6.770069486636392,0,956.0347311512006,0.002901070535329896,22.115924125804327,31.006753306897735,0.009778637358143685,900.6687894497794,-900.6590108124208,-824.7851749727413,0.1180463661838404,0,50.09064808382164,898.7302639709508,-22.067386531087173,-17.506376058370936,-35.109710298625295,72.17464149875093,-909.6269836225781,9.626085631135174,0.009778637358143612,0,46.41753695905896,0
0.034344771545670665,6.754021614846448,0.1282088896837886,0.00796838852072748,4.094053041258268,0.0,3.1774063265752597,0.006223324383021621,0.0405680959286924,22.037782131189147,6.7540216148464545,0,956.0966296360652,0.0027317498657420413,22.069144240662695,31.018701405027596,0.013030570444559368,900.779270014905,-900.7662394444598,-824.7716635280451,0.11060632924478928,0,49.847087486684174,898.8551240824867,-22.020607756213778,-17.45966688820431,-35.112627262455455,71.88430401800534,-909.5063429347047,9.606237388644233,0.013030570444559294,0,46.60141448539112,0
2.751182320161808e-05,1.2336319547601147,0.014178861955502291,1.5175585027868847e-05,1.1228024429375287,0.0,0.5245565024035616,3.670095159908341e-05,6.421277480070262e-05,6.079371872235811,1.233631954760111,0,440.8055061453572,0.0012145540551807535,6.078540347295416,42.383359914094754,0.004132479199819359,-118.97494779877087,118.97908027797081,149.6345899552208,0.06360606397839498,0,32.960899555306746,-121.34267847577172,-6.078460958935763,-6.073447530927218,-43.47698943759071,39.03054493664883,-434.0040333095826,2.46843333184061,0.0041324791998191565,0,6.802040127014124,0
2.7513276974618224e-05,1.2387935170193145,0.014135153302546893,1.517638693240324e-05,1.1251026322853144,0.0,0.5245811233394772,3.6702890941747924e-05,6.421616791636728e-05,6.093653718937276,1.2387935170193116,0,440.8132953318084,0.0011966259579167355,6.092819862220381,42.384468640853484,0.0027062547825620377,-118.98814855046305,118.99085480524514,149.6337342376204,0.06361525940593481,0,32.95234621994424,-121.35684174991843,-6.092740469666394,-6.086705662439093,-43.47955018489755,39.03725245148428,-434.0015072844244,2.4756124818580894,0.002706254782561838,0,6.812355368600204,0
2.7433525533201215e-05,1.2373033041497858,0.014093961919937755,1.513239585367867e-05,1.123755264642049,0.0,0.5253605279562722,3.659650199871236e-05,6.403002753191469e-05,6.0849700183688356,1.237303304149784,0,440.7768213867786,0.0011931115727101672,6.084169533162708,42.384887742636124,0.002782635173067221,-119.02986984488007,119.03265248005198,149.63081812354972,0.06044390593466887,0,32.976287311094886,-121.39239045407055,-6.084090370740397,-6.078036728335256,-43.47883925533106,39.05250994081271,-433.9559260140343,2.4712203996027338,0.0027826351730670215,0,6.821588242517007,0
2.7345649218928854e-05,1.2394137719454714,0.014206130049110286,1.5083923076378417e-05,1.1243298017904753,0.0,0.5254507905816653,3.6479274422292555e-05,6.382492364122256e-05,6.094426633395415,1.2394137719454679,0,440.7861488337137,0.0011892316270184832,6.093605361228697,42.3853844712661,0.0032191035416060778,-119.05215823088412,119.05537733442486,149.5970376097065,0.060240597180842875,0,32.958105154240315,-121.4183336715165,-6.093526452382478,-6.087507606163903,-43.48212956226816,39.04378450856697,-433.9995995318717,2.475453772179008,0.0032191035416058796,0,6.787169947870655,0
2.734836106816611e-05,1.235038818192788,0.014133850285644105,1.5085418938662109e-05,1.1213882984686847,0.0,0.5253213216913762,3.6482892046863345e-05,6.383125311503051e-05,6.08167455668513,1.2350388181927845,0,440.7860791562075,0.0012179634609661327,6.0809800029069265,42.38564848668378,0.0031879042041263296,-119.03511503875097,119.03830294295318,149.596413727901,0.06118635192376251,0,32.952137860895505,-121.40046069282698,-6.0809010862350235,-6.075204970795604,-43.47920564082297,39.02700181830342,-433.997097741835,2.4695664111264843,0.0031879042041261323,0,6.789378908003323,0
2.7341283052757263e-05,1.2357287608814294,0.013828372409429081,1.5081514689064445e-05,1.1205461729185673,0.0,0.5252563852411823,3.647344992814097e-05,6.381473298089929e-05,6.079647715692204,1.2357287608814256,0,440.7997100636177,0.0012214085142002293,6.078875547715597,42.38545658593438,0.0031821918524404923,-119.00726466459042,119.01044685644177,149.56931304452377,0.06127193075764668,0,32.95738999849972,-121.37159947855423,-6.078796651467693,-6.073975826067996,-43.4785539704835,39.030227100654656,-434.0140057996233,2.468745436362221,0.0031821918524402963,0,6.786101611677353,0
